Date,Season,Sales,Price,Product_Name
2023-03-05,Spring,70054.24,19.0,T-Shirt
2023-03-06,Spring,59798.12,19.97,T-Shirt
2023-03-07,Spring,43024.0,19.85,T-Shirt
2023-03-08,Spring,42912.09,20.11,T-Shirt
2023-03-09,Spring,54929.05,18.13,T-Shirt
2023-03-10,Spring,40317.95,21.08,T-Shirt
2023-03-11,Spring,83453.79,18.72,T-Shirt
2023-03-12,Spring,60893.21,19.79,T-Shirt
2023-03-13,Spring,48447.44,20.66,T-Shirt
2023-03-14,Spring,44208.94,21.79,T-Shirt
2023-03-15,Spring,48357.42,21.09,T-Shirt
2023-03-16,Spring,49802.51,18.5,T-Shirt
2023-03-17,Spring,34456.24,21.8,T-Shirt
2023-03-18,Spring,86980.16,18.4,T-Shirt
2023-03-19,Spring,75600.28,19.72,T-Shirt
2023-03-20,Spring,49900.42,21.64,T-Shirt
2023-03-21,Spring,67402.68,18.44,T-Shirt
2023-03-22,Spring,43423.87,18.71,T-Shirt
2023-03-23,Spring,50167.71,20.74,T-Shirt
2023-03-24,Spring,42895.3,20.76,T-Shirt
2023-03-25,Spring,87195.03,18.23,T-Shirt
2023-03-26,Spring,71712.97,21.92,T-Shirt
2023-03-27,Spring,54538.64,18.95,T-Shirt
2023-03-28,Spring,43868.98,19.26,T-Shirt
2023-03-29,Spring,45907.75,20.71,T-Shirt
2023-03-30,Spring,58020.1,21.08,T-Shirt
2023-03-31,Spring,31722.4,21.7,T-Shirt
2023-04-01,Spring,80774.46,18.07,T-Shirt
2023-04-02,Spring,81694.79,19.28,T-Shirt
2023-04-03,Spring,53354.72,21.19,T-Shirt
2023-04-04,Spring,52515.71,18.3,T-Shirt
2023-04-05,Spring,33915.83,21.54,T-Shirt
2023-04-06,Spring,44875.64,20.34,T-Shirt
2023-04-07,Spring,41300.07,20.05,T-Shirt
2023-04-08,Spring,85393.22,19.84,T-Shirt
2023-04-09,Spring,57531.43,21.62,T-Shirt
2023-04-10,Spring,67500.72,19.91,T-Shirt
2023-04-11,Spring,48321.7,21.73,T-Shirt
2023-04-12,Spring,47138.16,21.23,T-Shirt
2023-04-13,Spring,51458.17,21.61,T-Shirt
2023-04-14,Spring,61316.2,19.62,T-Shirt
2023-04-15,Spring,93021.28,20.18,T-Shirt
2023-04-16,Spring,90968.71,21.76,T-Shirt
2023-04-17,Spring,64987.13,21.53,T-Shirt
2023-04-18,Spring,48185.88,19.13,T-Shirt
2023-04-19,Spring,49174.63,19.22,T-Shirt
2023-04-20,Spring,56016.69,19.57,T-Shirt
2023-04-21,Spring,37878.12,18.17,T-Shirt
2023-04-22,Spring,101022.49,20.18,T-Shirt
2023-04-23,Spring,73727.8,19.84,T-Shirt
2023-04-24,Spring,52144.33,21.65,T-Shirt
2023-04-25,Spring,42502.21,20.3,T-Shirt
2023-04-26,Spring,56765.41,21.01,T-Shirt
2023-04-27,Spring,66005.27,20.32,T-Shirt
2023-04-28,Spring,49006.99,18.74,T-Shirt
2023-04-29,Spring,82080.05,18.76,T-Shirt
2023-04-30,Spring,90558.57,21.53,T-Shirt
2023-05-01,Spring,45381.72,18.06,T-Shirt
2023-05-02,Spring,61624.83,19.47,T-Shirt
2023-05-03,Spring,56294.04,19.62,T-Shirt
2023-05-04,Spring,55836.6,21.5,T-Shirt
2023-05-05,Spring,51142.84,19.83,T-Shirt
2023-05-06,Spring,66429.83,18.22,T-Shirt
2023-05-07,Spring,77378.23,21.15,T-Shirt
2023-05-08,Spring,52723.11,19.43,T-Shirt
2023-05-09,Spring,40609.47,21.25,T-Shirt
2023-05-10,Spring,41133.69,21.99,T-Shirt
2023-05-11,Spring,51279.67,21.08,T-Shirt
2023-05-12,Spring,55763.11,21.7,T-Shirt
2023-05-13,Spring,77875.01,20.9,T-Shirt
2023-05-14,Spring,71962.93,18.3,T-Shirt
2023-05-15,Spring,42503.61,18.58,T-Shirt
2023-05-16,Spring,45920.84,19.65,T-Shirt
2023-05-17,Spring,61564.45,21.2,T-Shirt
2023-05-18,Spring,45344.29,19.55,T-Shirt
2023-05-19,Spring,54057.1,19.46,T-Shirt
2023-05-20,Spring,75780.48,18.91,T-Shirt
2023-05-21,Spring,85818.2,21.92,T-Shirt
2023-05-22,Spring,52196.67,20.02,T-Shirt
2023-05-23,Spring,71014.34,20.76,T-Shirt
2023-05-24,Spring,52966.63,21.65,T-Shirt
2023-05-25,Spring,55514.95,18.9,T-Shirt
2023-05-26,Spring,47392.01,21.15,T-Shirt
2023-05-27,Spring,74206.78,21.13,T-Shirt
2023-05-28,Spring,86562.54,18.61,T-Shirt
2023-05-29,Spring,41189.02,18.89,T-Shirt
2023-05-30,Spring,51169.36,18.46,T-Shirt
2023-05-31,Spring,64683.13,20.43,T-Shirt
2023-06-01,Summer,75357.78,19.23,T-Shirt
2023-06-02,Summer,68364.63,20.26,T-Shirt
2023-06-03,Summer,78529.59,19.75,T-Shirt
2023-06-04,Summer,120343.52,18.32,T-Shirt
2023-06-05,Summer,76021.72,21.86,T-Shirt
2023-06-06,Summer,73735.0,18.25,T-Shirt
2023-06-07,Summer,71401.96,20.52,T-Shirt
2023-06-08,Summer,81609.66,20.23,T-Shirt
2023-06-09,Summer,69038.33,21.81,T-Shirt
2023-06-10,Summer,111553.9,18.26,T-Shirt
2023-06-11,Summer,104413.22,20.93,T-Shirt
2023-06-12,Summer,70902.63,19.71,T-Shirt
2023-06-13,Summer,59569.19,18.93,T-Shirt
2023-06-14,Summer,55142.06,21.42,T-Shirt
2023-06-15,Summer,82098.3,18.28,T-Shirt
2023-06-16,Summer,84890.4,19.73,T-Shirt
2023-06-17,Summer,110007.93,19.98,T-Shirt
2023-06-18,Summer,84244.43,20.17,T-Shirt
2023-06-19,Summer,57227.19,18.42,T-Shirt
2023-06-20,Summer,73977.48,19.05,T-Shirt
2023-06-21,Summer,73014.99,19.17,T-Shirt
2023-06-22,Summer,68924.32,20.8,T-Shirt
2023-06-23,Summer,67133.59,19.06,T-Shirt
2023-06-24,Summer,133136.87,20.08,T-Shirt
2023-06-25,Summer,100735.8,19.35,T-Shirt
2023-06-26,Summer,72137.87,21.78,T-Shirt
2023-06-27,Summer,78092.88,21.28,T-Shirt
2023-06-28,Summer,85456.06,18.56,T-Shirt
2023-06-29,Summer,81423.46,20.09,T-Shirt
2023-06-30,Summer,68655.89,21.13,T-Shirt
2023-07-01,Summer,106286.39,18.55,T-Shirt
2023-07-02,Summer,129406.36,18.11,T-Shirt
2023-07-03,Summer,74719.84,20.09,T-Shirt
2023-07-04,Summer,78506.24,18.95,T-Shirt
2023-07-05,Summer,82851.33,20.99,T-Shirt
2023-07-06,Summer,77658.78,20.13,T-Shirt
2023-07-07,Summer,76908.4,20.18,T-Shirt
2023-07-08,Summer,117548.02,19.52,T-Shirt
2023-07-09,Summer,116150.26,18.07,T-Shirt
2023-07-10,Summer,94479.58,21.18,T-Shirt
2023-07-11,Summer,79149.66,21.72,T-Shirt
2023-07-12,Summer,67958.05,18.59,T-Shirt
2023-07-13,Summer,92462.62,20.84,T-Shirt
2023-07-14,Summer,57856.41,21.11,T-Shirt
2023-07-15,Summer,101190.69,19.77,T-Shirt
2023-07-16,Summer,101523.1,21.98,T-Shirt
2023-07-17,Summer,61803.49,19.83,T-Shirt
2023-07-18,Summer,47543.68,19.51,T-Shirt
2023-07-19,Summer,87674.7,18.8,T-Shirt
2023-07-20,Summer,81331.86,18.9,T-Shirt
2023-07-21,Summer,64415.17,18.57,T-Shirt
2023-07-22,Summer,97277.21,20.21,T-Shirt
2023-07-23,Summer,80723.15,19.39,T-Shirt
2023-07-24,Summer,78435.38,18.9,T-Shirt
2023-07-25,Summer,60911.55,18.2,T-Shirt
2023-07-26,Summer,69044.89,19.15,T-Shirt
2023-07-27,Summer,98896.59,20.66,T-Shirt
2023-07-28,Summer,74381.7,21.48,T-Shirt
2023-07-29,Summer,83759.27,20.99,T-Shirt
2023-07-30,Summer,156297.06,18.66,T-Shirt
2023-07-31,Summer,73310.19,20.17,T-Shirt
2023-08-01,Summer,105421.82,19.03,T-Shirt
2023-08-02,Summer,73771.14,20.85,T-Shirt
2023-08-03,Summer,70879.47,18.6,T-Shirt
2023-08-04,Summer,72893.7,20.98,T-Shirt
2023-08-05,Summer,115240.83,20.5,T-Shirt
2023-08-06,Summer,108704.62,21.06,T-Shirt
2023-08-07,Summer,88520.53,18.85,T-Shirt
2022-01-01,Winter,15136.64,26.07,Umbrella
2022-01-02,Winter,24575.1,27.07,Umbrella
2022-01-03,Winter,15403.31,27.32,Umbrella
2022-01-04,Winter,12625.23,25.28,Umbrella
2022-01-05,Winter,19528.6,26.5,Umbrella
2022-01-06,Winter,9809.66,26.97,Umbrella
2022-01-07,Winter,17531.99,26.92,Umbrella
2022-01-08,Winter,28234.43,26.69,Umbrella
2022-01-09,Winter,19942.45,25.5,Umbrella
2022-01-10,Winter,16429.11,22.53,Umbrella
2022-01-11,Winter,12059.32,23.04,Umbrella
2022-01-12,Winter,7707.6,24.85,Umbrella
2022-01-13,Winter,12826.49,24.15,Umbrella
2022-01-14,Winter,20261.7,26.1,Umbrella
2022-01-15,Winter,25124.65,25.28,Umbrella
2022-01-16,Winter,27589.11,25.31,Umbrella
2022-01-17,Winter,17044.3,25.37,Umbrella
2022-01-18,Winter,20167.38,22.9,Umbrella
2022-01-19,Winter,8353.36,25.6,Umbrella
2022-01-20,Winter,16732.41,25.79,Umbrella
2022-01-21,Winter,16169.39,22.64,Umbrella
2022-01-22,Winter,29567.0,26.98,Umbrella
2022-01-23,Winter,18079.3,23.13,Umbrella
2022-01-24,Winter,11298.87,24.7,Umbrella
2022-01-25,Winter,15176.28,26.65,Umbrella
2022-01-26,Winter,17588.76,22.57,Umbrella
2022-01-27,Winter,16179.15,24.66,Umbrella
2022-01-28,Winter,19567.01,22.79,Umbrella
2022-01-29,Winter,12411.89,25.62,Umbrella
2022-01-30,Winter,23851.0,23.32,Umbrella
2022-01-31,Winter,12734.3,25.69,Umbrella
2022-02-01,Winter,15961.31,26.65,Umbrella
2022-02-02,Winter,16923.92,26.55,Umbrella
2022-02-03,Winter,18209.97,26.24,Umbrella
2022-02-04,Winter,16805.57,25.64,Umbrella
2022-02-05,Winter,26513.6,24.75,Umbrella
2022-02-06,Winter,21436.13,26.07,Umbrella
2022-02-07,Winter,9162.67,22.83,Umbrella
2022-02-08,Winter,13749.01,24.86,Umbrella
2022-02-09,Winter,14080.79,22.85,Umbrella
2022-02-10,Winter,15866.6,23.45,Umbrella
2022-02-11,Winter,19708.15,25.56,Umbrella
2022-02-12,Winter,22518.64,22.66,Umbrella
2022-02-13,Winter,31247.59,22.83,Umbrella
2022-02-14,Winter,12878.58,23.22,Umbrella
2022-02-15,Winter,15434.32,25.56,Umbrella
2022-02-16,Winter,14514.83,22.97,Umbrella
2022-02-17,Winter,14028.45,25.91,Umbrella
2022-02-18,Winter,11551.45,23.82,Umbrella
2022-02-19,Winter,25682.89,23.18,Umbrella
2022-02-20,Winter,27809.42,26.39,Umbrella
2022-02-21,Winter,8331.04,25.64,Umbrella
2022-02-22,Winter,13368.97,27.0,Umbrella
2022-02-23,Winter,17283.9,26.12,Umbrella
2022-02-24,Winter,14572.38,25.28,Umbrella
2022-02-25,Winter,12056.81,26.05,Umbrella
2022-02-26,Winter,23681.58,26.78,Umbrella
2022-02-27,Winter,25580.0,27.4,Umbrella
2022-02-28,Winter,15819.19,26.45,Umbrella
2022-03-01,Spring,18761.13,26.83,Umbrella
2022-03-02,Spring,18938.08,23.36,Umbrella
2022-03-03,Spring,18570.36,25.25,Umbrella
2022-03-04,Spring,21627.56,23.93,Umbrella
2022-03-05,Spring,32296.73,23.24,Umbrella
2022-03-06,Spring,24235.27,23.02,Umbrella
2022-03-07,Spring,21525.1,26.44,Umbrella
2022-03-08,Spring,19573.43,24.97,Umbrella
2022-03-09,Spring,18069.75,24.36,Umbrella
2022-03-10,Spring,23350.33,25.83,Umbrella
2022-03-11,Spring,19427.11,27.3,Umbrella
2022-03-12,Spring,27580.2,27.09,Umbrella
2022-03-13,Spring,29548.61,25.55,Umbrella
2022-03-14,Spring,19453.26,26.58,Umbrella
2022-03-15,Spring,22569.77,26.51,Umbrella
2022-03-16,Spring,19585.68,23.87,Umbrella
2022-03-17,Spring,20751.75,22.62,Umbrella
2022-03-18,Spring,22738.2,26.15,Umbrella
2022-03-19,Spring,37688.38,26.51,Umbrella
2022-03-20,Spring,34179.96,26.36,Umbrella
2022-03-21,Spring,16249.11,23.0,Umbrella
2022-03-22,Spring,22327.75,27.34,Umbrella
2022-03-23,Spring,16461.9,26.86,Umbrella
2022-03-24,Spring,20840.15,24.97,Umbrella
2022-03-25,Spring,10148.45,23.49,Umbrella
2022-03-26,Spring,27622.68,22.94,Umbrella
2022-03-27,Spring,31980.22,22.58,Umbrella
2022-03-28,Spring,27638.68,26.69,Umbrella
2022-03-29,Spring,23809.21,26.8,Umbrella
2022-03-30,Spring,18985.1,27.08,Umbrella
2022-03-31,Spring,18507.55,23.85,Umbrella
2022-04-01,Spring,21258.0,23.91,Umbrella
2022-04-02,Spring,42195.82,26.57,Umbrella
2022-04-03,Spring,26706.03,25.31,Umbrella
2022-04-04,Spring,15834.34,27.3,Umbrella
2022-04-05,Spring,19380.19,22.86,Umbrella
2022-04-06,Spring,21137.62,24.96,Umbrella
2022-04-07,Spring,24374.58,27.19,Umbrella
2022-04-08,Spring,30880.74,23.33,Umbrella
2022-04-09,Spring,17960.44,22.88,Umbrella
2022-04-10,Spring,24669.06,25.87,Umbrella
2022-04-11,Spring,23251.98,25.93,Umbrella
2022-04-12,Spring,20314.99,23.0,Umbrella
2022-04-13,Spring,22535.92,25.81,Umbrella
2022-04-14,Spring,24682.05,27.36,Umbrella
2022-04-15,Spring,25248.71,24.29,Umbrella
2022-04-16,Spring,26724.95,25.86,Umbrella
2022-04-17,Spring,44252.76,22.79,Umbrella
2022-04-18,Spring,19826.18,26.09,Umbrella
2022-04-19,Spring,19397.0,26.82,Umbrella
2022-04-20,Spring,26766.65,26.9,Umbrella
2022-04-21,Spring,26208.33,26.02,Umbrella
2022-04-22,Spring,19057.95,27.18,Umbrella
2022-04-23,Spring,43756.63,24.91,Umbrella
2022-04-24,Spring,18053.21,24.4,Umbrella
2022-04-25,Spring,21084.36,27.31,Umbrella
2022-04-26,Spring,19833.5,27.12,Umbrella
2022-04-27,Spring,19019.33,22.83,Umbrella
2022-04-28,Spring,19603.75,27.0,Umbrella
2022-04-29,Spring,13792.5,23.98,Umbrella
2022-04-30,Spring,35206.7,26.4,Umbrella
2022-05-01,Spring,20885.54,25.37,Umbrella
2022-05-02,Spring,19717.85,23.82,Umbrella
2022-05-03,Spring,18591.69,25.69,Umbrella
2022-05-04,Spring,29906.21,25.33,Umbrella
2022-05-05,Spring,23532.58,24.5,Umbrella
2022-05-06,Spring,18653.99,27.16,Umbrella
2022-05-07,Spring,31007.42,24.43,Umbrella
2022-05-08,Spring,39644.39,23.72,Umbrella
2022-05-09,Spring,17644.02,25.61,Umbrella
2022-05-10,Spring,24897.56,24.94,Umbrella
2022-05-11,Spring,19726.5,25.68,Umbrella
2022-05-12,Spring,21794.46,23.3,Umbrella
2022-05-13,Spring,15042.34,22.99,Umbrella
2022-05-14,Spring,27713.87,25.68,Umbrella
2022-05-15,Spring,30228.88,24.02,Umbrella
2022-05-16,Spring,22372.59,25.29,Umbrella
2022-05-17,Spring,21316.27,26.67,Umbrella
2022-05-18,Spring,17277.7,24.56,Umbrella
2022-05-19,Spring,15508.64,26.57,Umbrella
2022-05-20,Spring,32550.1,23.71,Umbrella
2022-05-21,Spring,34021.43,23.22,Umbrella
2022-05-22,Spring,37488.69,24.43,Umbrella
2022-05-23,Spring,17646.77,23.35,Umbrella
2022-05-24,Spring,20584.89,26.51,Umbrella
2022-05-25,Spring,21726.02,23.56,Umbrella
2022-05-26,Spring,22868.94,24.46,Umbrella
2022-05-27,Spring,22605.35,24.33,Umbrella
2022-05-28,Spring,34506.98,26.3,Umbrella
2022-05-29,Spring,31008.0,22.92,Umbrella
2022-05-30,Spring,22164.69,25.2,Umbrella
2022-05-31,Spring,21452.56,25.72,Umbrella
2022-06-01,Summer,14102.62,23.45,Umbrella
2022-06-02,Summer,19855.51,24.04,Umbrella
2022-06-03,Summer,15127.28,25.04,Umbrella
2022-06-04,Summer,23338.46,23.83,Umbrella
2022-06-05,Summer,21597.07,25.83,Umbrella
2022-06-06,Summer,15325.48,24.28,Umbrella
2022-06-07,Summer,16350.96,26.44,Umbrella
2022-06-08,Summer,7689.13,25.67,Umbrella
2022-06-09,Summer,13823.56,24.03,Umbrella
2022-06-10,Summer,14379.93,24.58,Umbrella
2022-06-11,Summer,15861.04,23.34,Umbrella
2022-06-12,Summer,28622.29,25.43,Umbrella
2022-06-13,Summer,16065.83,27.27,Umbrella
2022-06-14,Summer,14687.0,23.69,Umbrella
2022-06-15,Summer,16837.11,25.02,Umbrella
2022-06-16,Summer,22592.18,24.32,Umbrella
2022-06-17,Summer,15747.55,24.94,Umbrella
2022-06-18,Summer,19941.77,23.07,Umbrella
2022-06-19,Summer,16135.13,26.42,Umbrella
2022-06-20,Summer,13910.32,24.05,Umbrella
2022-06-21,Summer,14102.08,23.58,Umbrella
2022-06-22,Summer,15741.43,24.51,Umbrella
2022-06-23,Summer,15830.85,23.38,Umbrella
2022-06-24,Summer,14541.01,26.97,Umbrella
2022-06-25,Summer,18796.93,22.95,Umbrella
2022-06-26,Summer,19473.58,25.02,Umbrella
2022-06-27,Summer,17356.22,24.49,Umbrella
2022-06-28,Summer,15266.95,24.55,Umbrella
2022-06-29,Summer,14712.82,23.21,Umbrella
2022-06-30,Summer,15386.5,25.6,Umbrella
2022-07-01,Summer,15262.72,24.98,Umbrella
2022-07-02,Summer,21905.12,22.63,Umbrella
2022-07-03,Summer,16045.0,25.62,Umbrella
2022-07-04,Summer,15525.71,26.84,Umbrella
2022-07-05,Summer,14956.29,23.11,Umbrella
2022-07-06,Summer,14662.1,26.02,Umbrella
2022-07-07,Summer,18387.3,26.5,Umbrella
2022-07-08,Summer,16962.06,26.75,Umbrella
2022-07-09,Summer,20921.3,24.96,Umbrella
2022-07-10,Summer,30068.27,23.21,Umbrella
2022-07-11,Summer,18153.13,24.15,Umbrella
2022-07-12,Summer,14887.71,23.11,Umbrella
2022-07-13,Summer,19905.82,26.01,Umbrella
2022-07-14,Summer,17494.66,27.16,Umbrella
2022-07-15,Summer,13679.54,23.84,Umbrella
2022-07-16,Summer,24749.94,22.9,Umbrella
2022-07-17,Summer,27462.52,24.14,Umbrella
2022-07-18,Summer,11777.9,26.58,Umbrella
2022-07-19,Summer,16084.65,26.31,Umbrella
2022-07-20,Summer,17826.77,25.77,Umbrella
2022-07-21,Summer,15543.46,24.48,Umbrella
2022-07-22,Summer,13416.63,24.62,Umbrella
2022-07-23,Summer,25290.2,24.73,Umbrella
2022-07-24,Summer,24319.04,26.52,Umbrella
2022-07-25,Summer,9326.37,22.52,Umbrella
2022-07-26,Summer,16275.73,27.08,Umbrella
2022-07-27,Summer,17552.33,27.47,Umbrella
2022-07-28,Summer,16015.03,27.37,Umbrella
2022-07-29,Summer,12792.02,26.22,Umbrella
2022-07-30,Summer,18556.43,25.45,Umbrella
2022-07-31,Summer,25723.68,25.1,Umbrella
2022-08-01,Summer,11751.8,24.48,Umbrella
2022-08-02,Summer,9909.76,26.96,Umbrella
2022-08-03,Summer,14769.96,25.28,Umbrella
2022-08-04,Summer,16928.2,25.84,Umbrella
2022-08-05,Summer,8214.99,27.05,Umbrella
2022-08-06,Summer,28460.75,27.26,Umbrella
2022-08-07,Summer,14403.99,23.04,Umbrella
2022-08-08,Summer,17269.16,24.1,Umbrella
2022-08-09,Summer,15200.24,26.26,Umbrella
2022-08-10,Summer,17464.08,26.78,Umbrella
2022-08-11,Summer,13462.94,25.3,Umbrella
2022-08-12,Summer,15234.33,27.31,Umbrella
2022-08-13,Summer,19767.68,24.11,Umbrella
2022-08-14,Summer,22101.05,25.38,Umbrella
2022-08-15,Summer,11551.66,24.8,Umbrella
2022-08-16,Summer,18555.58,23.65,Umbrella
2022-08-17,Summer,12153.43,24.86,Umbrella
2022-08-18,Summer,18952.84,24.97,Umbrella
2022-08-19,Summer,12674.7,27.33,Umbrella
2022-08-20,Summer,24646.05,24.51,Umbrella
2022-08-21,Summer,16214.31,23.52,Umbrella
2022-08-22,Summer,19130.82,26.9,Umbrella
2022-08-23,Summer,14872.79,25.85,Umbrella
2022-08-24,Summer,13299.93,23.5,Umbrella
2022-08-25,Summer,10375.8,25.1,Umbrella
2022-08-26,Summer,18384.44,23.71,Umbrella
2022-08-27,Summer,30907.07,23.61,Umbrella
2022-08-28,Summer,16720.3,25.36,Umbrella
2022-08-29,Summer,13417.11,23.56,Umbrella
2022-08-30,Summer,14311.23,26.65,Umbrella
2022-08-31,Summer,14546.72,25.83,Umbrella
2022-09-01,Fall,13385.81,25.15,Umbrella
2022-09-02,Fall,17153.76,22.58,Umbrella
2022-09-03,Fall,12017.55,23.31,Umbrella
2022-09-04,Fall,33212.23,25.92,Umbrella
2022-09-05,Fall,18551.91,24.12,Umbrella
2022-09-06,Fall,21247.3,25.43,Umbrella
2022-09-07,Fall,11965.58,27.08,Umbrella
2022-09-08,Fall,16716.02,24.71,Umbrella
2022-09-09,Fall,19814.74,22.94,Umbrella
2022-09-10,Fall,43071.61,25.29,Umbrella
2022-09-11,Fall,28471.03,24.64,Umbrella
2022-09-12,Fall,10273.61,26.48,Umbrella
2022-09-13,Fall,14824.81,25.73,Umbrella
2022-09-14,Fall,16521.57,23.92,Umbrella
2022-09-15,Fall,16364.93,26.61,Umbrella
2022-09-16,Fall,15465.47,22.8,Umbrella
2022-09-17,Fall,25945.19,26.38,Umbrella
2022-09-18,Fall,32792.57,24.31,Umbrella
2022-09-19,Fall,17872.34,26.97,Umbrella
2022-09-20,Fall,20525.21,25.08,Umbrella
2022-09-21,Fall,23126.72,26.21,Umbrella
2022-09-22,Fall,19498.74,27.06,Umbrella
2022-09-23,Fall,24930.86,26.43,Umbrella
2022-09-24,Fall,26484.14,27.08,Umbrella
2022-09-25,Fall,29713.64,27.2,Umbrella
2022-09-26,Fall,16150.6,22.56,Umbrella
2022-09-27,Fall,15187.17,25.56,Umbrella
2022-09-28,Fall,19416.83,23.36,Umbrella
2022-09-29,Fall,16904.93,27.11,Umbrella
2022-09-30,Fall,17143.79,26.16,Umbrella
2022-10-01,Fall,29784.04,24.25,Umbrella
2022-10-02,Fall,27479.96,23.38,Umbrella
2022-10-03,Fall,19244.95,25.68,Umbrella
2022-10-04,Fall,17972.71,24.44,Umbrella
2022-10-05,Fall,19071.44,24.06,Umbrella
2022-10-06,Fall,26079.96,25.22,Umbrella
2022-10-07,Fall,18587.54,24.5,Umbrella
2022-10-08,Fall,36836.06,26.61,Umbrella
2022-10-09,Fall,29293.02,23.51,Umbrella
2022-10-10,Fall,12989.29,23.63,Umbrella
2022-10-11,Fall,23696.87,23.85,Umbrella
2022-10-12,Fall,21280.51,24.39,Umbrella
2022-10-13,Fall,18356.36,26.73,Umbrella
2022-10-14,Fall,14755.66,22.95,Umbrella
2022-10-15,Fall,26875.05,22.93,Umbrella
2022-10-16,Fall,16600.09,27.44,Umbrella
2022-10-17,Fall,17882.96,25.05,Umbrella
2022-10-18,Fall,10215.71,24.51,Umbrella
2022-10-19,Fall,23168.82,25.77,Umbrella
2022-10-20,Fall,21383.39,23.36,Umbrella
2022-10-21,Fall,12312.47,23.18,Umbrella
2022-10-22,Fall,34597.66,26.33,Umbrella
2022-10-23,Fall,22572.93,26.38,Umbrella
2022-10-24,Fall,18407.97,23.82,Umbrella
2022-10-25,Fall,14376.93,24.21,Umbrella
2022-10-26,Fall,22551.59,24.24,Umbrella
2022-10-27,Fall,23982.77,25.61,Umbrella
2022-10-28,Fall,24028.59,23.4,Umbrella
2022-10-29,Fall,25940.54,22.55,Umbrella
2022-10-30,Fall,23883.95,25.68,Umbrella
2022-10-31,Fall,18174.41,23.12,Umbrella
2022-11-01,Fall,19545.94,24.13,Umbrella
2022-11-02,Fall,20818.19,27.31,Umbrella
2022-11-03,Fall,16870.36,24.21,Umbrella
2022-11-04,Fall,17108.48,22.7,Umbrella
2022-11-05,Fall,30921.31,25.23,Umbrella
2022-11-06,Fall,20284.96,26.32,Umbrella
2022-11-07,Fall,17223.34,27.04,Umbrella
2022-11-08,Fall,15234.2,24.83,Umbrella
2022-11-09,Fall,21577.89,22.88,Umbrella
2022-11-10,Fall,12076.62,22.53,Umbrella
2022-11-11,Fall,26476.27,23.22,Umbrella
2022-11-12,Fall,22281.87,27.1,Umbrella
2022-11-13,Fall,35658.76,24.48,Umbrella
2022-11-14,Fall,22539.14,23.15,Umbrella
2022-11-15,Fall,13324.25,25.37,Umbrella
2022-11-16,Fall,18127.15,25.92,Umbrella
2022-11-17,Fall,22350.51,23.0,Umbrella
2022-11-18,Fall,17123.6,25.98,Umbrella
2022-11-19,Fall,30142.44,24.16,Umbrella
2022-11-20,Fall,76459.26,25.39,Umbrella
2022-11-21,Fall,56785.45,22.65,Umbrella
2022-11-22,Fall,54494.71,27.18,Umbrella
2022-11-23,Fall,66012.41,27.2,Umbrella
2022-11-24,Fall,55490.79,22.51,Umbrella
2022-11-25,Fall,57121.73,25.6,Umbrella
2022-11-26,Fall,72096.77,26.23,Umbrella
2022-11-27,Fall,84917.7,23.48,Umbrella
2022-11-28,Fall,19684.06,23.07,Umbrella
2022-11-29,Fall,17874.61,27.11,Umbrella
2022-11-30,Fall,15199.88,24.19,Umbrella
2022-12-01,Winter,18385.17,26.08,Umbrella
2022-12-02,Winter,20187.31,24.84,Umbrella
2022-12-03,Winter,16432.9,25.02,Umbrella
2022-12-04,Winter,27070.17,22.51,Umbrella
2022-12-05,Winter,16629.93,24.95,Umbrella
2022-12-06,Winter,18196.89,25.89,Umbrella
2022-12-07,Winter,14793.57,24.52,Umbrella
2022-12-08,Winter,15810.47,22.63,Umbrella
2022-12-09,Winter,17789.58,24.94,Umbrella
2022-12-10,Winter,31427.08,27.1,Umbrella
2022-12-11,Winter,30939.84,25.01,Umbrella
2022-12-12,Winter,17468.09,25.49,Umbrella
2022-12-13,Winter,13075.79,23.99,Umbrella
2022-12-14,Winter,16812.91,26.11,Umbrella
2022-12-15,Winter,34483.42,23.9,Umbrella
2022-12-16,Winter,26407.79,25.84,Umbrella
2022-12-17,Winter,54786.79,26.55,Umbrella
2022-12-18,Winter,41418.58,26.4,Umbrella
2022-12-19,Winter,33442.23,24.2,Umbrella
2022-12-20,Winter,28134.33,23.09,Umbrella
2022-12-21,Winter,31125.86,24.53,Umbrella
2022-12-22,Winter,24732.55,24.31,Umbrella
2022-12-23,Winter,19950.01,25.28,Umbrella
2022-12-24,Winter,44445.82,24.43,Umbrella
2022-12-25,Winter,22580.27,26.99,Umbrella
2022-12-26,Winter,18554.12,22.95,Umbrella
2022-12-27,Winter,14149.69,25.1,Umbrella
2022-12-28,Winter,20807.61,24.14,Umbrella
2022-12-29,Winter,13051.03,25.63,Umbrella
2022-12-30,Winter,13831.13,27.13,Umbrella
2022-12-31,Winter,23441.31,24.9,Umbrella
2023-01-01,Winter,20264.57,27.45,Umbrella
2023-01-02,Winter,13939.2,23.95,Umbrella
2023-01-03,Winter,11638.47,26.98,Umbrella
2023-01-04,Winter,7719.91,27.43,Umbrella
2023-01-05,Winter,17449.1,23.64,Umbrella
2023-01-06,Winter,12317.88,26.75,Umbrella
2023-01-07,Winter,28013.93,23.24,Umbrella
2023-01-08,Winter,26911.51,23.62,Umbrella
2023-01-09,Winter,15246.97,25.48,Umbrella
2023-01-10,Winter,15678.99,26.16,Umbrella
